id,title,description,link,image_link,availability,price,brand,identifier_exists,
SPF5799-202,Wyatt Zebra 5in x 7in Frame, We have opened our paint box of enamels and painted the zebra pattern Wyatt frame in a pop of rainbow stripes! Casted in pewter - finished in 14K gold and beautifully painted in over 12 vivid enamels by our finest artisans in Rhode Island and sparkling with hand-set Swarovski prismatic crystals. With our signature - fleur-de-lis metal back plate and kickstand – this frame is truly beautiful from any view.  Stands vertically or horizontal.,https://www.jaystrongwater.com/pop-life/wyatt-zebra-5-x-7-frame-spf5799-202,https://www.jaystrongwater.com/img/product/SPF5799-202-Z.jpg?fv=39217BE32691F477E6EF87D812A7E56D-128721,In Stock,2800,Jay Strongwater,no,
SJ9220-256,N Charm,Whether your name is Alice - Betty - Carol or Zoe - we have a charm just for you. In our first collection of alphabet charms - all 26 letters have been individually carved with delicate leaves and flowers woven around antique-inspired letters finished in 18K gold. Of course - the backs are just as beautiful as the fronts: On the N Charm - you’ll find a sweet jeweled flower. Each one is beautifully packaged in a fine jeweler’s box for gift-giving perfection.,https://www.jaystrongwater.com/chains-charms/n-charm-sj9220-256,https://www.jaystrongwater.com/img/product/SJ9220-256_1-Z.jpg?fv=1D4D042C9B484AF49C80221F9309ABA3-45477,In Stock,95,Jay Strongwater,no,
SPF5844-230,Leslie Bejeweled 5in x 7in Frame,Crafted of pewter with a 14K matte gold finish - the Leslie Bejeweled 5in x 7in Frame is a treasure inspired by the sea. Hand-enameled and hand-set with Swarovski’s finest large - faceted crystal stones in shades of white opal - aquamarine - and light azure in New York and Rhode Island.,https://www.jaystrongwater.com/view-all-frames/leslie-bejeweled-5-x-7-frame-spf5844-230,https://www.jaystrongwater.com/img/product/SPF5844-230_1-Z.jpg?fv=130EB2202430C473EADA3EE838AC768F-97662,In Stock,1100,Jay Strongwater,no,
SPF5813-224,Emery Bejeweled 4in x 6in Frame, Surround your true love with a waterfall of Swarovski’s finest faceted large crystals stones in tones of Ruby - Scarlet and Siam wrapping around a slim enameled border.  This Bejeweled Frame was casted in pewter - finished in 14K gold and beautifully painted in luminous ruby enamels by our finest artisans in Rhode Island. With our signature fleur-de-lis metal back plate and kickstand – this frame is truly beautiful from any view.  Stands vertically or horizontal.,https://www.jaystrongwater.com/love-collection/emery-bejeweled-4-x-6-frame-spf5813-224,https://www.jaystrongwater.com/img/product/SPF5813-224_web_1-Z.jpg?fv=99BA363413E9A4143BA60472FA3DB77E-108039,In Stock,787.50,Jay Strongwater,no,
SDH1860-256,Goodwin Mille Fiori Giraffe Figurine,An abundance of miniature flowers blankets our whimsical - long-necked Goodwin Mille Fiori Giraffe figurine.,https://www.jaystrongwater.com/flora-fauna/goodwin-mille-fiori-giraffe-figurine-sdh1860-256,https://www.jaystrongwater.com/img/product/SDH1860-256_1-Z.jpg?fv=889BEE45735507C9F9998DD3C69BD29F-78020,In Stock,1350,Jay Strongwater,no,
SJ9221-256,O Charm,Whether your name is Alice - Betty - Carol or Zoe - we have a charm just for you. In our first collection of alphabet charms - all 26 letters have been individually carved with delicate leaves and flowers woven around antique-inspired letters finished in 18K gold. Of course - the backs are just as beautiful as the fronts: On the O Charm - you’ll find a sweet jeweled flower. Each one is beautifully packaged in a fine jeweler’s box for gift-giving perfection.,https://www.jaystrongwater.com/chains-charms/o-charm-sj9221-256,https://www.jaystrongwater.com/img/product/SJ9221-256_1-Z.jpg?fv=7768DAF8C4AF3C048853A330A5B2E720-51194,In Stock,95,Jay Strongwater,no,
SDH2432-256,Nori Hydrangea Objet,Plant a handcrafted periwinkle-hued blossom to make the room really bloom. Each Nori Hydrangea Objet is handcrafted in our Rhode Island and New York workshops.,https://www.jaystrongwater.com/flora-fauna/nori-hydrangea-objet-sdh2432-256,https://www.jaystrongwater.com/img/product/SDH2432-256_1-Z.jpg?fv=6935C24CCFE69D7BBCA0B8A07CDB13EF-63211,In Stock,1200,Jay Strongwater,no,
SDH7317-284,Genevieve Grand Floral Chest,A profusion of tulips - irises - and peonies adorn the Genevieve Grand Floral Chest. A celebration of craftsmanship - this design began in our New York studio by carving each of the thirty flowers blooming on the lid. A delicate lace pattern of leaves forms the sides of the box. In total - twenty separate metal castings are soldered together to form the piece. Finished in antiqued - hand-rubbed brass - with delicately applied enamels; each box is the result of many talented artisans in our New York workshop working for weeks. In the final stage - more than 1600 crystals in delft garden shades are individually hand-set.,https://www.jaystrongwater.com/flora-fauna/genevieve-grand-floral-chest-sdh7317-284,https://www.jaystrongwater.com/img/product/SDH7317-284_1-Z.jpg?fv=774BE052A4F6583624791E854CB88B9C-111335,In Stock,7900,Jay Strongwater,no,
SDH7346-269,Genevieve Grand Floral Chest,Celebrating 20 years of fabulousness! In 2015 - Jay Strongwater proudly celebrated our 20th year with a collection of five iconic designs - each in a limited edition of 20. You could almost say this collection has been 20 years in the making - as each piece encompasses all the craftsmanship - superlative materials - and dazzling beauty we are so passionate about.Our enduring romance with flora and fauna is captured in a fully blossomed bouquet perched on a pierced chest of palm leaves. The flowers are enameled in cream and golden topaz shades - then hand-set with more than 5 - 000 Swarovski® crystals in tones of gold - crystal - and opal. Forged in pewter - poured and finished in 14K gold in Rhode Island - and decorated by hand in the Jay Strongwater Rhode Island workshop.,https://www.jaystrongwater.com/flora-fauna/genevieve-grand-floral-chest-sdh7346-269,https://www.jaystrongwater.com/img/product/SDH7346-269_1-Z.jpg?fv=A9C364F9895CBBFBDF3A6BE41ACAEFFE-108078,In Stock,16000,Jay Strongwater,no,
SDH2419-295,Danielle Vine Floral Vase,With gilded grace - this lusciously handmade treasure is designed to be cherished. Lush - exuberant florals are hand-painted in mixed metallics on fluted - gold-edged glassware from Poland. Each Danielle Vine Floral Vase is decorated by hand and set with sparkling Swarovski® crystals.,https://www.jaystrongwater.com/golden/danielle-vine-floral-vase-sdh2419-295,https://www.jaystrongwater.com/img/product/SDH2419-295_1-Z.jpg?fv=64658AA5905D8E130AE40A9414B9FF20-83116,In Stock,495,Jay Strongwater,no,
SPF5830-224,Leonard Pave Corner  4in x 6in Frame, Layers of hand-painted translucent ruby enamel surround this frame with a dazzling luminosity. This Pave Corner Frame was casted in pewter - finished in 14K gold - and hand-set with sparkling Swarovski champagne crystals. With our signature - all ruby enamel back plate – this frame is truly beautiful from any view.  Stands vertically only.,https://www.jaystrongwater.com/love/leonard-pave-corner-4-x-6-frame-spf5830-224,https://www.jaystrongwater.com/img/product/SPF5830-224_web_1-Z.jpg?fv=F2636EA4013B5E04C38EB7F6CA034D21-72224,In Stock,296.25,Jay Strongwater,no,
SDH2362-230,Channing Nautilus Shell w Marble Base,Depicted in hammered bezels - individually fitted together and set with faceted crystal stones and pearls - the cast metal Channing Nautilus Shell with Marble Base is finished in gold - and hand-enameled and set with Swarovski® crystals by skilled artisans in New York. Shimmering with light from the deep blue sea in shades of white opal - aquamarine - and light azure - it’s beautiful in any setting.,https://www.jaystrongwater.com/coastal/channing-nautilus-shell-w-marble-base-sdh2362-230,https://www.jaystrongwater.com/img/product/SDH2362-230_1-Z.jpg?fv=CB46ACB17F2689345B0CBD82C4B57984-77582,In Stock,1800,Jay Strongwater,no,
SDH1911-680,Azazel Regal Dragon Figurine, The exotic allure of the Azazel Regal Dragon Figurine began as a clay model highlighting his curved body covered in overlapping scales with his dramatic outstretched wings. The final piece is molded in pewter - finished in silver and painted with slate - charcoal - and graphite enamels with over 700 sparkling hand-set Swarovski crystals. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Imperial Dragon Figurine. Limited to an edition of 150.,https://www.jaystrongwater.com/platinum-1/azazel-regal-dragon-figurine-sdh1911-680,https://www.jaystrongwater.com/img/product/SDH1911-680-Z.jpg?fv=3674BBE9C3742A06DE93C5CE5A4B3983-96062,In Stock,3200,Jay Strongwater,no,
SDH1819-239,Sebastian Mini Clown Fish Figurine,Sebastian the clown fish is a showstopper in his bright green and cerulean blue enameled stripes. Hand-enameled with hand-set crystals - he is the perfect keepsake that never fails to charm and delight! ,https://www.jaystrongwater.com/coastal/sebastian-mini-clown-fish-figurine-sdh1819-239,https://www.jaystrongwater.com/img/product/SDH1819-239_w-Z.jpg?fv=8986EE8FA52C3F2C1B2C51AD03A9B00A-57910,In Stock,195,Jay Strongwater,no,
SDH1869-696,Edgar Giraffe Figurine, The exotic allure of a safari inspires the Edgar Giraffe Figurine. Beginning with a clay model highlighting his spotted body - the final piece is molded in pewter - finished in silver and painted with slate - charcoal - and graphite enamels with over 500 sparkling hand-set Swarovski crystals. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Giraffe Figurine. ,https://www.jaystrongwater.com/platinum-1/edgar-giraffe-figurine-sdh1869-696,https://www.jaystrongwater.com/img/product/SDH1869-696-Z.jpg?fv=6F70645CA5711768FB3198E9CEFBBB71-60341,In Stock,2000,Jay Strongwater,no,
SDH7387-230,Charlene Starfish Box,The sea inspires our Charlene Starfish Box—depicted in hammered bezels - individually fitted together and set with faceted crystal stones and pearls. The cast metal starfish is finished in gold - hand-enameled - and hand-set with Swarovski’s finest large - faceted crystal stones in shades of white opal - aquamarine - and light azure. Placed atop a white marble box - it’s beautiful in any setting.,https://www.jaystrongwater.com/coastal/charlene-starfish-box-sdh7387-230,https://www.jaystrongwater.com/img/product/SDH7387-230_1-Z.jpg?fv=1D172209FA59E9645E159AF616AC43AF-80782,In Stock,1800,Jay Strongwater,no,
SPF5813-224,Emery Bejeweled 4in x 6in Frame, Surround your true love with a waterfall of Swarovski’s finest faceted large crystals stones in tones of Ruby - Scarlet and Siam wrapping around a slim enameled border.  This Bejeweled Frame was casted in pewter - finished in 14K gold and beautifully painted in luminous ruby enamels by our finest artisans in Rhode Island. With our signature fleur-de-lis metal back plate and kickstand – this frame is truly beautiful from any view.  Stands vertically or horizontal.,https://www.jaystrongwater.com/love/emery-bejeweled-4-x-6-frame-spf5813-224,https://www.jaystrongwater.com/img/product/SPF5813-224_web_1-Z.jpg?fv=99BA363413E9A4143BA60472FA3DB77E-108039,In Stock,787.50,Jay Strongwater,no,
SDH1818-239,Jeremiah Fighting Fish Mini Figurine, Jeremiah the fish is a showstopper in his hues of magenta and violet enamels. Hand-enameled with hand-set crystals - he is the perfect keepsake that never fails to charm and delight!,https://www.jaystrongwater.com/coastal/jeremiah-fighting-fish-mini-figurine-sdh1818-239,https://www.jaystrongwater.com/img/product/SDH1818-239_w-Z.jpg?fv=E6C62D870A9C0765131750686135FEBD-71758,In Stock,195,Jay Strongwater,no,
SDH1881-270,Amadine Golden Pheasant Figurine,Our Amadine Golden Pheasant Figurine stands majestically in a graphically appealing silhouette. 18K-gold-dipped metal - hand-set with sparkling Swarovski® crystals and finished with luminous enamels in jet - crystal - and pearl hues.,https://www.jaystrongwater.com/birds/amadine-golden-pheasant-figurine-sdh1881-270,https://www.jaystrongwater.com/img/product/SDH1881-270_1-Z.jpg?fv=B6655DF437835ED8962772D6687AF908-126215,In Stock,18000,Jay Strongwater,no,
SDH7395-283,Xavier Snake Box, In the Composition collection - we put aside our enamels and crystals and allow the natural beauty of the carved metals to shine through. A coiled 18K gold finished snake – engraved with a stripe pattern - is perfectly perched on the lid of the Xavier Snake Box. Snake casted in pewter and hand-polished from our artisans in Rhode Island. Imported hand-cut and polished white marble box.,https://www.jaystrongwater.com/fall/xavier-snake-box-sdh7395-283,https://www.jaystrongwater.com/img/product/SDH7395-283-Z.jpg?fv=6B20B1D8062503C477A39C6AE1324C35-47383,In Stock,650,Jay Strongwater,no,
SDH1911-680,Azazel Regal Dragon Figurine, The exotic allure of the Azazel Regal Dragon Figurine began as a clay model highlighting his curved body covered in overlapping scales with his dramatic outstretched wings. The final piece is molded in pewter - finished in silver and painted with slate - charcoal - and graphite enamels with over 700 sparkling hand-set Swarovski crystals. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Imperial Dragon Figurine. Limited to an edition of 150.,https://www.jaystrongwater.com/fall/azazel-regal-dragon-figurine-sdh1911-680,https://www.jaystrongwater.com/img/product/SDH1911-680-Z.jpg?fv=3674BBE9C3742A06DE93C5CE5A4B3983-96062,In Stock,3200,Jay Strongwater,no,
SDH1895-280,Lincoln Eagle Figurine,No detail is left off of the feathered pewter Lincoln Eagle Figurine. With a regal gold finish - he is hand-enameled and hand-set with Swarovski® crystals.,https://www.jaystrongwater.com/birds/lincoln-eagle-figurine-sdh1895-280,https://www.jaystrongwater.com/img/product/SDH1895-280_1-Z.jpg?fv=368A0E4B8D837844720B629342E371F0-78848,In Stock,1500,Jay Strongwater,no,
